"billPeriodEnd"|"billdocAaxId"|"salesPartnerAaxId"|"customerAaxId"|"customerId"|"orderableProductName"|"baseProductName"|"countryCode"|"billableItemId"|"billDocumentnetAmount"|"amount"|"amountPerCustomerRegion"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004586810"|"338433758.37"|"12778.336"|"357513.794"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004615693"|"338433758.37"|"5320.584"|"357513.794"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004617642"|"338433758.37"|"11620.047"|"357513.794"
"31/10/2021"|"313394528"|"1800000801"|"2005273016"|"Example Custtwo"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000000302709"|"11293902.56"|"167.8"|"1329.41"
"31/10/2021"|"313394528"|"1800000801"|"2005273016"|"Example Custtwo"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000000304011"|"11293902.56"|"83.9"|"1329.41"
"31/10/2021"|"313394528"|"1800000801"|"2005273016"|"Example Custtwo"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000000305317"|"11293902.56"|"189.03"|"1329.41"
"31/10/2021"|"313394528"|"1800000801"|"2005273016"|"Example Custtwo"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000000309115"|"11293902.56"|"134.22"|"1329.41"
"31/10/2021"|"313394528"|"1800000801"|"2005273016"|"Example Custtwo"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000000310015"|"11293902.56"|"138.86"|"1329.41"
"31/10/2021"|"313394528"|"1800000801"|"2005273016"|"Example Custtwo"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000000312312"|"11293902.56"|"83.9"|"1329.41"
"31/10/2021"|"313394528"|"1800000801"|"2005273016"|"Example Custtwo"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000000315738"|"11293902.56"|"83.9"|"1329.41"
"31/10/2021"|"313394528"|"1800000801"|"2005273016"|"Example Custtwo"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000000316359"|"11293902.56"|"72.13"|"1329.41"
"31/10/2021"|"313394528"|"1800000801"|"2005273016"|"Example Custtwo"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000000317693"|"11293902.56"|"9.51"|"1329.41"
"31/10/2021"|"313394528"|"1800000801"|"2005273016"|"Example Custtwo"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000000319680"|"11293902.56"|"137.47"|"1329.41"
"31/10/2021"|"313394528"|"1800000801"|"2005273016"|"Example Custtwo"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000000319898"|"11293902.56"|"143.23"|"1329.41"
"31/10/2021"|"313394528"|"1800000801"|"2005273016"|"Example Custtwo"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000000322566"|"11293902.56"|".78"|"1329.41"
"31/10/2021"|"313394528"|"1800000801"|"2005273016"|"Example Custtwo"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000000322601"|"11293902.56"|"83.9"|"1329.41"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004642168"|"338433758.37"|".32"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004642169"|"338433758.37"|"136.03"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004643777"|"338433758.37"|"154.66"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004643835"|"338433758.37"|"140.96"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004645825"|"338433758.37"|"92.78"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004653872"|"338433758.37"|"141.08"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654096"|"338433758.37"|"63.98"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654414"|"338433758.37"|"9.51"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654422"|"338433758.37"|"44.06"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654424"|"338433758.37"|"56.85"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654522"|"338433758.37"|"35.75"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654525"|"338433758.37"|"140.64"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654526"|"338433758.37"|".32"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654554"|"338433758.37"|"140.74"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654555"|"338433758.37"|"10.99"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654556"|"338433758.37"|".32"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654572"|"338433758.37"|"141.32"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654573"|"338433758.37"|"5.99"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004654582"|"338433758.37"|".93"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004655131"|"338433758.37"|"140.64"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004655132"|"338433758.37"|".32"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004655133"|"338433758.37"|"280.03"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004655134"|"338433758.37"|".32"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004655136"|"338433758.37"|"140.96"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004655138"|"338433758.37"|"141.32"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004655798"|"338433758.37"|"73.52"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004655810"|"338433758.37"|"3.88"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004655811"|"338433758.37"|"18.2"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004655812"|"338433758.37"|"141.11"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004656040"|"338433758.37"|"9.66"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004656041"|"338433758.37"|"141.23"|"50471.45"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004584292"|"338433758.37"|"14738.235"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004584310"|"338433758.37"|"116.178"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004584313"|"338433758.37"|"930.478"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004584354"|"338433758.37"|"116.178"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004584394"|"338433758.37"|"14738.235"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004584487"|"338433758.37"|"116.178"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004584489"|"338433758.37"|"116.178"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004584505"|"338433758.37"|"13445.539"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004584516"|"338433758.37"|"1806.684"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004584740"|"338433758.37"|"1481.2"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004584756"|"338433758.37"|"16103.257"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004585201"|"338433758.37"|"1481.2"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004585233"|"338433758.37"|"2962.4"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004585234"|"338433758.37"|"116.178"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004585240"|"338433758.37"|"116.178"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004585354"|"338433758.37"|"116.178"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004585461"|"338433758.37"|"116.178"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004585496"|"338433758.37"|"14738.235"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004585662"|"338433758.37"|"116.178"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004589126"|"338433758.37"|"3784.564"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004594398"|"338433758.37"|"388.366"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004594627"|"338433758.37"|"388.366"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004595594"|"338433758.37"|"465.766"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004595595"|"338433758.37"|"5637.539"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004595596"|"338433758.37"|"8518.752"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004595600"|"338433758.37"|"8984.518"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004595601"|"338433758.37"|"470.441"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004595602"|"338433758.37"|"5283.276"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004595806"|"338433758.37"|"4663.142"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004595807"|"338433758.37"|"7470.115"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2023537385"|"Seven RegKunde"|"Hungary"|"Toll Hungary"|"HU"|"2021-0000000004595812"|"338433758.37"|"14622.057"|"6802262.195"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004571036"|"338433758.37"|"187.13"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004576810"|"338433758.37"|"92.93"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004577467"|"338433758.37"|"176.48"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004577498"|"338433758.37"|"92.93"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004577588"|"338433758.37"|"148.63"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004577862"|"338433758.37"|"89.42"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004577863"|"338433758.37"|"92.93"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004579161"|"338433758.37"|"187.95"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004579162"|"338433758.37"|"92.93"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004579952"|"338433758.37"|"146.12"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004579953"|"338433758.37"|"92.93"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004580462"|"338433758.37"|"207.67"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004582639"|"338433758.37"|"140.95"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Toll France"|"Toll APRR"|"FR"|"2021-0000000004589337"|"338433758.37"|"12600.93"|"29741.73"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004415618"|"338433758.37"|"79.03"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004415660"|"338433758.37"|"26.6"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004419660"|"338433758.37"|"125.26"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004423247"|"338433758.37"|".5"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004423248"|"338433758.37"|"73.42"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004423297"|"338433758.37"|"24.52"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004424076"|"338433758.37"|"48.66"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004424146"|"338433758.37"|"83.9"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004438483"|"338433758.37"|"123.65"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004440397"|"338433758.37"|"93.56"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004440413"|"338433758.37"|"83.9"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004442070"|"338433758.37"|"96.4"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004448397"|"338433758.37"|"10.6"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004448398"|"338433758.37"|"10.6"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004452273"|"338433758.37"|"83.9"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004452330"|"338433758.37"|"175.89"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2024847638"|"Testkunde Thomas"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004452331"|"338433758.37"|".78"|"6681.78"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543130"|"338433758.37"|"97.33"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004543131"|"338433758.37"|"105.58"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543132"|"338433758.37"|"301.92"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004543140"|"338433758.37"|"22.25"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ARCOUR"|"FR"|"2021-0000000004543141"|"338433758.37"|"14.17"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543146"|"338433758.37"|"98.67"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543158"|"338433758.37"|"75.17"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004543159"|"338433758.37"|"79.9"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004543165"|"338433758.37"|"8.25"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543173"|"338433758.37"|"45.58"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ARCOUR"|"FR"|"2021-0000000004543174"|"338433758.37"|"52.58"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543176"|"338433758.37"|"25.42"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004543177"|"338433758.37"|"108.38"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004543200"|"338433758.37"|"59.75"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543203"|"338433758.37"|"53.17"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004543204"|"338433758.37"|"132.67"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543206"|"338433758.37"|"38"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004543207"|"338433758.37"|"78.21"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ARCOUR"|"FR"|"2021-0000000004543208"|"338433758.37"|"14.17"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543210"|"338433758.37"|"98.75"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004543211"|"338433758.37"|"258.26"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543220"|"338433758.37"|"50.58"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543226"|"338433758.37"|"342.23"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004543227"|"338433758.37"|"30.17"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ESCOTA"|"FR"|"2021-0000000004543228"|"338433758.37"|"9.75"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004543229"|"338433758.37"|"44.5"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543240"|"338433758.37"|"124.22"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543246"|"338433758.37"|"37.67"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004543247"|"338433758.37"|"114.63"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll ASF"|"FR"|"2021-0000000004543252"|"338433758.37"|"110.25"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Toll France"|"Toll COFIROUTE"|"FR"|"2021-0000000004543253"|"338433758.37"|"54.25"|"77950.94"
"31/10/2021"|"313401335"|"1800008521"|"2025764267"|"Dora TheSecond"|"Austrian Toll"|"Toll ASFiNAG"|"AT"|"2021-0000000004551653"|"338433758.37"|"17.14"|"11296.2"
